price,size,rooms,floor,year_built,city,neighborhood,coordinates,features
98751.20220021156,64.22734934957717,3,2,1997,Stara Zagora,Vitosha,"{'lat': 42.73190448723198, 'lng': 23.233356662808927}","['parking', 'balcony']"
51035.29132020398,57.22602015338906,2,6,1987,Stara Zagora,Boyana,"{'lat': 42.612387027284285, 'lng': 23.214219980743593}",['elevator']
167107.77255115396,84.51181359428622,4,8,1984,Stara Zagora,Center,"{'lat': 42.88579285609277, 'lng': 23.41596135884253}","['parking', 'balcony']"
121968.6511766549,90.25267927331478,1,10,1991,Varna,Boyana,"{'lat': 42.75745173406172, 'lng': 23.081356677426545}",['elevator']
249756.2687862228,136.28512517647658,2,4,2020,Stara Zagora,Mladost,"{'lat': 42.75781918950556, 'lng': 23.35242002084095}",['elevator']
73266.61803515891,108.51271514558151,2,5,1969,Plovdiv,Vitosha,"{'lat': 42.572186685981485, 'lng': 23.325871013347385}","['parking', 'balcony']"
119317.24508284738,62.69289033012791,1,4,2019,Plovdiv,Mladost,"{'lat': 42.80514924962587, 'lng': 23.356936591859377}",['elevator']
136733.46383797232,53.04755985954926,2,3,2001,Sofia,Center,"{'lat': 42.63198305982998, 'lng': 23.3013264643084}",['elevator']
120654.97477976145,94.75757514519518,3,5,1999,Varna,Vitosha,"{'lat': 42.77303569312012, 'lng': 23.305945203421764}",['elevator']
69179.4962032283,40.393003789380735,3,14,1992,Sofia,Lozenets,"{'lat': 42.825428488910696, 'lng': 23.339568155684013}","['parking', 'balcony']"
170739.2917533883,134.94376297563062,3,9,1972,Plovdiv,Lyulin,"{'lat': 42.77529226652879, 'lng': 23.382140064699175}","['parking', 'balcony']"
118451.57724310055,115.38320362163861,3,8,2015,Plovdiv,Boyana,"{'lat': 42.593331729669416, 'lng': 23.30499860353567}","['parking', 'balcony']"
77675.72990112589,65.92473043685885,3,8,2000,Burgas,Mladost,"{'lat': 42.666764552648104, 'lng': 23.404384599480707}",['elevator']
38859.19050411174,28.605964127273662,1,8,2013,Stara Zagora,Center,"{'lat': 42.746323304670405, 'lng': 23.28117875378944}",['elevator']
107922.54031042736,120.6161712249624,3,12,2001,Plovdiv,Lyulin,"{'lat': 42.57181485965574, 'lng': 23.140309166787947}","['parking', 'balcony']"
121862.52455302264,76.56380464242146,5,8,2006,Sofia,Boyana,"{'lat': 42.731034261994495, 'lng': 23.228278732276653}","['parking', 'balcony']"
124719.399297987,117.13448935920385,3,7,1996,Sofia,Lyulin,"{'lat': 42.766612646809726, 'lng': 23.13568597349238}",['elevator']
24031.13905611082,32.167170236168985,3,8,2013,Stara Zagora,Boyana,"{'lat': 42.85929511982089, 'lng': 23.36638640899317}",['elevator']
40863.06401370248,62.01874931138681,2,11,1975,Stara Zagora,Lozenets,"{'lat': 42.709918508997774, 'lng': 23.468305893640274}",['elevator']
138558.01268433765,80.1573109915455,4,14,2004,Burgas,Vitosha,"{'lat': 42.794841793422115, 'lng': 23.252499676138296}","['parking', 'balcony']"
85928.23150938563,81.40941781294227,4,8,1981,Varna,Lyulin,"{'lat': 42.70775763097784, 'lng': 23.103572570018525}",['elevator']
189297.42912501478,66.49803585562269,3,13,2016,Sofia,Lyulin,"{'lat': 42.80641903105489, 'lng': 23.27040483220083}","['parking', 'balcony']"
91622.98447802466,98.68549797042496,5,14,1979,Stara Zagora,Lyulin,"{'lat': 42.5022775154761, 'lng': 23.181816143059102}",['elevator']
71946.3564027021,47.971387118522166,2,8,2009,Sofia,Vitosha,"{'lat': 42.78709120484494, 'lng': 23.461380271503614}",['elevator']
103632.3413314316,75.7286154493612,1,12,2002,Stara Zagora,Center,"{'lat': 42.702042551891815, 'lng': 23.20179486580071}",['elevator']
82624.84962278334,83.60886895135697,4,10,1986,Plovdiv,Boyana,"{'lat': 42.55792503103209, 'lng': 23.44146146181411}",['elevator']
112429.23218094578,95.43316502176248,4,7,2000,Sofia,Lozenets,"{'lat': 42.744946777844724, 'lng': 23.266986037935528}",['elevator']
123588.54266490968,101.34844634266669,2,12,1975,Plovdiv,Lyulin,"{'lat': 42.64317282139245, 'lng': 23.367182963773363}",['elevator']
52555.08806424938,46.26073724486393,2,1,1993,Sofia,Vitosha,"{'lat': 42.76443184940714, 'lng': 23.210341558654406}",['elevator']
47305.01736809506,33.976574877931334,1,4,1991,Varna,Center,"{'lat': 42.58576275090991, 'lng': 23.19080973042865}",['elevator']
137847.42518314617,118.33030465695528,2,13,1985,Burgas,Boyana,"{'lat': 42.653177541952566, 'lng': 23.231021454641724}",['elevator']
74430.29188720154,89.96942035938775,4,13,1984,Plovdiv,Vitosha,"{'lat': 42.86180920181696, 'lng': 23.249621937774055}","['parking', 'balcony']"
35019.37080553796,57.545403903303395,3,4,1961,Stara Zagora,Lozenets,"{'lat': 42.57503335520503, 'lng': 23.18065025591005}","['parking', 'balcony']"
146615.73796886657,126.53455926567568,2,5,1971,Varna,Lozenets,"{'lat': 42.681602839895845, 'lng': 23.117787587702118}","['parking', 'balcony']"
137889.87810018798,83.47023902878576,2,10,1999,Sofia,Boyana,"{'lat': 42.693987928613765, 'lng': 23.166379049951843}",['elevator']
75320.54970844873,115.37891552191479,1,6,1968,Plovdiv,Lyulin,"{'lat': 42.81586103667417, 'lng': 23.311656234924197}",['elevator']
180706.6897743467,82.02555444230327,2,4,1971,Sofia,Lozenets,"{'lat': 42.91210236015325, 'lng': 23.27717994204978}",['elevator']
181213.544488486,141.82243774645963,3,2,1985,Sofia,Center,"{'lat': 42.38682561660298, 'lng': 23.44576812003562}","['parking', 'balcony']"
210965.52056348958,132.66022527329613,5,6,1968,Sofia,Vitosha,"{'lat': 42.75019231584771, 'lng': 23.365690787896067}",['elevator']
115866.32663072794,72.5310755456278,4,8,1969,Burgas,Center,"{'lat': 42.599741641025595, 'lng': 23.29571519444046}",['elevator']
93855.85392193089,109.14712852863066,1,8,1991,Burgas,Lyulin,"{'lat': 42.71864608751357, 'lng': 23.27621793823939}","['parking', 'balcony']"
117247.40500939757,99.36127848755443,4,7,2016,Stara Zagora,Center,"{'lat': 42.52656371747466, 'lng': 23.576869204825908}",['elevator']
127029.88263858501,121.05894672597046,4,6,1993,Plovdiv,Center,"{'lat': 42.783582923782824, 'lng': 23.34205840470204}",['elevator']
54005.057799704344,51.05229618259686,4,2,2007,Varna,Mladost,"{'lat': 42.8313885621014, 'lng': 23.364419221103883}",['elevator']
82820.22430644846,100.58154379995318,3,7,1979,Varna,Center,"{'lat': 42.632279711992034, 'lng': 23.42497827578177}","['parking', 'balcony']"
156289.12277615568,111.75273460548763,2,11,1998,Varna,Boyana,"{'lat': 42.785221600657806, 'lng': 23.236071418268594}","['parking', 'balcony']"
31253.26913039154,27.23781540730657,2,12,2019,Sofia,Vitosha,"{'lat': 42.779001466828504, 'lng': 23.275942996782394}",['elevator']
40927.02756319835,44.502244620026744,1,14,1961,Burgas,Mladost,"{'lat': 42.720847819979866, 'lng': 23.359965046691322}",['elevator']
34568.857471428244,25.0,2,14,1960,Plovdiv,Vitosha,"{'lat': 42.8368497701305, 'lng': 23.235400401487297}","['parking', 'balcony']"
150257.3449689681,71.91779496666327,2,5,2010,Sofia,Vitosha,"{'lat': 42.73649621806523, 'lng': 23.50157262262312}",['elevator']
144947.19554256098,101.52626767387886,3,6,2019,Burgas,Lyulin,"{'lat': 42.682395250397306, 'lng': 23.31965567776996}","['parking', 'balcony']"
128877.24571174892,125.07071156288085,3,10,1995,Burgas,Lyulin,"{'lat': 42.9014230474478, 'lng': 23.36374774719491}","['parking', 'balcony']"
91758.39608645809,82.22284341259325,3,8,1983,Plovdiv,Mladost,"{'lat': 42.55260197208389, 'lng': 23.220452234784563}",['elevator']
159890.67712920086,128.85846636713876,1,14,2013,Plovdiv,Lozenets,"{'lat': 42.768957921436545, 'lng': 23.342300490789047}",['elevator']
39301.89361712353,38.59695625355326,5,8,1986,Plovdiv,Lyulin,"{'lat': 42.71625798667389, 'lng': 23.516122418316648}","['parking', 'balcony']"
28521.628269749872,28.89852681934536,4,3,1961,Sofia,Lyulin,"{'lat': 42.63825128438416, 'lng': 23.2925586176568}",['elevator']
127606.68729491398,78.33356903310144,4,12,1990,Stara Zagora,Lyulin,"{'lat': 42.50368897905618, 'lng': 23.4160659888801}",['elevator']
106461.65021728886,91.52196346817922,5,12,2016,Plovdiv,Vitosha,"{'lat': 42.620114769893746, 'lng': 23.405713676880094}","['parking', 'balcony']"
60865.00367445531,79.01915755717721,3,14,1973,Stara Zagora,Mladost,"{'lat': 42.795203013143734, 'lng': 23.53490992587878}",['elevator']
28419.35681805612,25.0,5,7,1961,Sofia,Vitosha,"{'lat': 42.764927557653124, 'lng': 23.26439133756799}",['elevator']
84681.74134921664,77.32639881461635,1,1,1988,Stara Zagora,Boyana,"{'lat': 42.74536229599971, 'lng': 23.224074715217142}",['elevator']
57390.96858140612,40.865914984854406,2,1,1974,Varna,Vitosha,"{'lat': 42.73191601775089, 'lng': 23.279909749445764}","['parking', 'balcony']"
132587.2963409567,100.09017646490115,2,7,1971,Stara Zagora,Boyana,"{'lat': 42.69296615503281, 'lng': 23.210163351207246}",['elevator']
161026.66299551737,90.99794738290545,2,10,1996,Plovdiv,Center,"{'lat': 42.73004460597628, 'lng': 23.382423002568608}","['parking', 'balcony']"
63386.75506592706,51.80360641017934,2,9,1987,Sofia,Center,"{'lat': 42.53479032053283, 'lng': 23.231140734673488}","['parking', 'balcony']"
71281.00692454012,64.5839924798992,3,7,1979,Plovdiv,Boyana,"{'lat': 42.71680471691803, 'lng': 23.06526833587866}",['elevator']
70080.95676296832,48.223594343331456,4,10,2020,Varna,Boyana,"{'lat': 42.87402644337129, 'lng': 23.228888918544694}",['elevator']
56774.11071722636,78.11962708180485,3,5,1998,Plovdiv,Vitosha,"{'lat': 42.60619124812416, 'lng': 23.279265772374323}",['elevator']
94076.36077714189,108.65426961503715,2,8,1983,Plovdiv,Boyana,"{'lat': 42.71373728387982, 'lng': 23.224352710204766}","['parking', 'balcony']"
65526.69439809294,50.42821860993369,4,2,1980,Plovdiv,Mladost,"{'lat': 42.798041366598895, 'lng': 23.339970653944125}","['parking', 'balcony']"
72031.92834286606,95.12139546553533,3,9,1969,Burgas,Center,"{'lat': 42.616275810639465, 'lng': 23.247759488307764}","['parking', 'balcony']"
95358.83614567193,64.09227144882678,2,6,2005,Varna,Center,"{'lat': 42.54832303036097, 'lng': 23.174665910446517}",['elevator']
46257.884017648525,56.21381503212967,3,13,1973,Plovdiv,Lozenets,"{'lat': 42.73875983282124, 'lng': 23.21731354439302}","['parking', 'balcony']"
54906.32397015819,76.78908920136327,2,9,1996,Plovdiv,Boyana,"{'lat': 42.880428445304915, 'lng': 23.307092320030915}",['elevator']
44187.16583538725,48.94273032741878,2,2,1977,Plovdiv,Lyulin,"{'lat': 42.5647176574896, 'lng': 23.185665271393244}","['parking', 'balcony']"
126549.46520036034,63.39052083958454,4,3,1983,Sofia,Lyulin,"{'lat': 42.805296969468145, 'lng': 23.292348639739092}","['parking', 'balcony']"
53849.285073854495,44.06366322233455,2,12,1973,Burgas,Boyana,"{'lat': 42.799199482655766, 'lng': 23.263351201992194}",['elevator']
339318.76013694017,138.94175398749167,3,8,1993,Sofia,Mladost,"{'lat': 42.643976790749655, 'lng': 23.41194473710344}",['elevator']
108576.12123983524,81.05790655915186,4,1,2023,Burgas,Lyulin,"{'lat': 42.61414226229714, 'lng': 23.348905413337036}","['parking', 'balcony']"
49003.2304757672,59.008234760222436,3,10,2017,Plovdiv,Lozenets,"{'lat': 42.67882163895987, 'lng': 23.387872341337577}","['parking', 'balcony']"
101773.51273859352,86.41939732202665,1,7,1971,Varna,Boyana,"{'lat': 42.88184839875358, 'lng': 23.2607822316799}",['elevator']
85572.28958183057,76.6301585092751,2,7,1981,Stara Zagora,Mladost,"{'lat': 42.645285786120354, 'lng': 23.366580838903737}",['elevator']
124732.59060496598,73.37091201400332,1,13,2015,Stara Zagora,Mladost,"{'lat': 42.5917996404797, 'lng': 23.461646545785005}","['parking', 'balcony']"
67796.8725065165,98.42500100130276,3,1,1965,Plovdiv,Vitosha,"{'lat': 42.84460225500565, 'lng': 23.200088036083958}",['elevator']
176567.27782463597,102.72523130141916,3,9,1995,Sofia,Mladost,"{'lat': 42.54168751805931, 'lng': 23.18394228471438}",['elevator']
59804.54830642014,64.08496557168418,2,8,2004,Varna,Lyulin,"{'lat': 42.58546303600409, 'lng': 23.3801760564355}",['elevator']
67821.13593775564,62.7254527806596,5,4,1995,Burgas,Lyulin,"{'lat': 42.85491703157794, 'lng': 23.379012621261882}",['elevator']
87012.47231442125,71.74844908545067,3,10,1981,Plovdiv,Boyana,"{'lat': 42.676380778338356, 'lng': 23.33424984669104}","['parking', 'balcony']"
26167.12623480528,25.0,2,11,1973,Varna,Boyana,"{'lat': 42.6130221967195, 'lng': 23.409720804556425}","['parking', 'balcony']"
38564.551165168574,34.54426813404344,3,5,2022,Varna,Mladost,"{'lat': 42.74320289399826, 'lng': 23.377319778201645}","['parking', 'balcony']"
105712.45482515647,121.00622802333574,3,2,1975,Burgas,Lozenets,"{'lat': 42.62724642981402, 'lng': 23.283140281313138}",['elevator']
222166.01136348097,129.34903140503852,1,13,2020,Varna,Center,"{'lat': 42.772507313998126, 'lng': 23.444351289952362}","['parking', 'balcony']"
152070.8709767958,72.52891881330865,2,9,1995,Sofia,Vitosha,"{'lat': 42.63919002405515, 'lng': 23.37804519071708}",['elevator']
305766.84890026756,97.29670889167299,4,12,2015,Sofia,Center,"{'lat': 42.62879282033897, 'lng': 23.511719377282663}",['elevator']
207937.88477804515,89.33750463630608,3,12,1984,Sofia,Mladost,"{'lat': 42.65851752917275, 'lng': 23.36435051740521}","['parking', 'balcony']"
273621.3164725042,172.36642425365713,3,6,1991,Varna,Mladost,"{'lat': 42.71656096152336, 'lng': 23.56053031213605}",['elevator']
202859.49924212997,113.5872473430373,3,3,1992,Sofia,Center,"{'lat': 42.72299016080246, 'lng': 23.248494397700988}","['parking', 'balcony']"
111067.86987819725,76.162472255577,1,12,2004,Burgas,Vitosha,"{'lat': 42.76395065126131, 'lng': 23.361724086677537}",['elevator']
67502.63436219488,51.33378678198723,2,7,1995,Varna,Center,"{'lat': 42.68425301362411, 'lng': 23.19052341357719}","['parking', 'balcony']"
25370.053632388324,31.806610392272823,3,9,1979,Stara Zagora,Boyana,"{'lat': 42.64720011386097, 'lng': 23.388149894814493}",['elevator']
116785.37431668832,86.10390907601669,2,3,1977,Varna,Lyulin,"{'lat': 42.52525510537661, 'lng': 23.27519541006143}",['elevator']
40824.07626475459,57.3094776414709,1,2,1997,Burgas,Lozenets,"{'lat': 42.799486392181684, 'lng': 23.290650378099997}",['elevator']
49059.70193371499,37.33238871206977,4,7,1962,Stara Zagora,Boyana,"{'lat': 42.917371013955275, 'lng': 23.125534975970137}","['parking', 'balcony']"
66958.9855131526,60.6028134727242,5,7,1982,Varna,Lyulin,"{'lat': 42.603863213108056, 'lng': 23.068536619774722}","['parking', 'balcony']"
95299.42766370976,47.55355989156814,4,4,1991,Sofia,Lozenets,"{'lat': 42.89936905667453, 'lng': 23.20550128492484}","['parking', 'balcony']"
195597.02045948544,130.61424905217694,4,11,2004,Plovdiv,Lozenets,"{'lat': 42.50130786882717, 'lng': 23.238808068557457}","['parking', 'balcony']"
199079.32492289154,106.44919270848351,2,9,2018,Plovdiv,Lozenets,"{'lat': 42.560719089181156, 'lng': 23.23952151096946}","['parking', 'balcony']"
127507.91137804415,79.76082076050147,5,14,1975,Sofia,Mladost,"{'lat': 42.704122925094495, 'lng': 23.38049211040471}",['elevator']
168167.03459351114,124.39832416670079,2,8,2018,Plovdiv,Lozenets,"{'lat': 42.68253310598891, 'lng': 23.302529069933467}",['elevator']
48559.97275121201,82.32104922942855,5,13,1964,Plovdiv,Vitosha,"{'lat': 42.64184047769299, 'lng': 23.148830177275034}","['parking', 'balcony']"
94759.8173332936,54.16147396015209,5,13,1963,Sofia,Center,"{'lat': 42.51534597570341, 'lng': 23.263551421966365}","['parking', 'balcony']"
126609.67367563571,125.69372231808971,3,1,1980,Sofia,Vitosha,"{'lat': 42.70846397785432, 'lng': 23.256138547877377}","['parking', 'balcony']"
177356.14148542724,96.16730131053976,5,1,1999,Varna,Center,"{'lat': 42.51906730071387, 'lng': 23.320140009326817}",['elevator']
65338.06641628084,48.88261537020631,3,5,2010,Varna,Boyana,"{'lat': 42.86293048829043, 'lng': 23.288535348648885}",['elevator']
117016.75813769101,74.28983965749175,2,6,1973,Sofia,Boyana,"{'lat': 42.642046942242395, 'lng': 23.293950595975648}","['parking', 'balcony']"
45408.48309921677,53.73145239845728,3,3,1998,Burgas,Center,"{'lat': 42.58956201554369, 'lng': 23.183110087070386}","['parking', 'balcony']"
28806.10442172511,38.51600807106991,3,13,1990,Plovdiv,Vitosha,"{'lat': 42.74514140880947, 'lng': 23.399032152903235}",['elevator']
157307.3703397592,107.78532642594924,1,9,1973,Varna,Center,"{'lat': 42.68529016478056, 'lng': 23.102623495238426}","['parking', 'balcony']"
90579.39130435626,137.28249921410392,3,12,1965,Plovdiv,Lozenets,"{'lat': 42.735334892653576, 'lng': 23.506738217033746}","['parking', 'balcony']"
25920.990857952227,38.04297278542576,5,10,1971,Stara Zagora,Mladost,"{'lat': 42.675610183655174, 'lng': 23.282215422459657}",['elevator']
84661.62701724099,96.88907710071713,2,14,1975,Sofia,Boyana,"{'lat': 42.61273664698861, 'lng': 23.348135399789342}","['parking', 'balcony']"
95302.12497281937,60.48072292634519,4,6,1976,Burgas,Mladost,"{'lat': 42.63290165355054, 'lng': 23.40215018976686}","['parking', 'balcony']"
100401.66853989854,65.38623848705912,4,4,2004,Stara Zagora,Lozenets,"{'lat': 42.63424194535149, 'lng': 23.3341791468119}","['parking', 'balcony']"
65755.54254379595,62.228182272833926,4,12,1982,Stara Zagora,Lozenets,"{'lat': 42.69536557539405, 'lng': 23.455511161930932}","['parking', 'balcony']"
43934.97839777739,54.080276909605516,5,7,1973,Stara Zagora,Boyana,"{'lat': 42.740947938619804, 'lng': 23.438700731912494}","['parking', 'balcony']"
142141.33000255446,81.45564883834481,3,8,2020,Sofia,Boyana,"{'lat': 42.71086235007772, 'lng': 23.28292596994857}",['elevator']
65868.97725249508,55.07149650766887,5,9,1966,Varna,Lozenets,"{'lat': 42.696180923046484, 'lng': 23.222859079862282}",['elevator']
170049.57171577337,88.11370477339517,4,13,2005,Sofia,Lyulin,"{'lat': 42.75316687837039, 'lng': 23.23096416591965}",['elevator']
62716.09745231943,78.49285671652589,2,11,1991,Varna,Mladost,"{'lat': 42.711246304151786, 'lng': 23.385520196646393}",['elevator']
55690.23330703396,72.8315585940077,3,6,1974,Stara Zagora,Mladost,"{'lat': 42.858354890977694, 'lng': 23.3162860083865}",['elevator']
40894.843181516866,52.77309013875206,3,6,2003,Stara Zagora,Lyulin,"{'lat': 42.786120705606606, 'lng': 23.374188775038082}",['elevator']
71328.28886973504,62.69686008295002,2,8,1976,Burgas,Vitosha,"{'lat': 42.661762290917906, 'lng': 23.51078034544242}",['elevator']
170360.34467555175,102.66173677477268,3,12,2000,Varna,Mladost,"{'lat': 42.64237577971211, 'lng': 23.309099462614956}",['elevator']
127754.1169726252,95.02751562873142,3,5,2013,Stara Zagora,Center,"{'lat': 42.84541197533984, 'lng': 23.44294582427988}","['parking', 'balcony']"
39938.53527921825,50.67334265604347,2,14,2006,Plovdiv,Lozenets,"{'lat': 42.70143203980357, 'lng': 23.399041674784062}",['elevator']
70661.77214158258,82.97996916287677,3,3,2003,Burgas,Lozenets,"{'lat': 42.67760276635565, 'lng': 23.251132110970094}","['parking', 'balcony']"
260249.52906243518,102.54161370115366,4,12,1993,Sofia,Lyulin,"{'lat': 42.578721092688156, 'lng': 23.37238813654793}","['parking', 'balcony']"
24533.15874290337,29.917841566358845,3,3,1964,Burgas,Mladost,"{'lat': 42.78292209312685, 'lng': 23.243211070444435}",['elevator']
140983.8040398563,96.30080577139805,1,13,2004,Plovdiv,Vitosha,"{'lat': 42.726810003398526, 'lng': 23.565098842787194}","['parking', 'balcony']"
80929.27318392627,60.1212872316246,1,6,1986,Varna,Mladost,"{'lat': 42.81466823001174, 'lng': 23.209851605742113}","['parking', 'balcony']"
167733.7504287256,97.11796005779478,2,2,2011,Sofia,Lozenets,"{'lat': 42.800156227976345, 'lng': 23.210313821874934}",['elevator']
64979.22435274673,57.102225303724495,4,6,1982,Sofia,Boyana,"{'lat': 42.410478168814535, 'lng': 23.297958785673387}",['elevator']
25535.488579409946,25.85353698006443,2,13,1999,Varna,Center,"{'lat': 42.8563201459593, 'lng': 23.439744796043694}",['elevator']
46859.19094132521,31.17372686350512,3,6,2023,Burgas,Lyulin,"{'lat': 42.73772351690927, 'lng': 23.24582705867501}",['elevator']
148382.96861276627,81.44254839984146,2,8,2018,Stara Zagora,Boyana,"{'lat': 42.74864496839127, 'lng': 23.27308398296891}",['elevator']
99642.247704383,87.79167505164446,2,7,1973,Burgas,Vitosha,"{'lat': 42.64863443080307, 'lng': 23.40620022023056}","['parking', 'balcony']"
62235.53982283518,52.87050124686774,4,8,1974,Plovdiv,Boyana,"{'lat': 42.64739642202894, 'lng': 23.412723655647607}","['parking', 'balcony']"
81200.59468746501,99.15777376332122,3,14,2002,Stara Zagora,Boyana,"{'lat': 42.64078140380362, 'lng': 23.50584919548229}","['parking', 'balcony']"
50999.00683701436,30.154398131931202,1,9,1992,Burgas,Vitosha,"{'lat': 42.53593655597149, 'lng': 23.204323066829545}",['elevator']
131017.92127913315,78.0176060405805,3,6,2012,Varna,Boyana,"{'lat': 42.684463226580974, 'lng': 23.101595609681194}",['elevator']
40648.49603393688,43.66951400712631,1,14,1990,Plovdiv,Lyulin,"{'lat': 42.44290138572449, 'lng': 23.10245923830894}",['elevator']
91741.65558186869,60.444916765935226,3,3,1994,Plovdiv,Lozenets,"{'lat': 42.670791078968904, 'lng': 23.27332899901159}",['elevator']
87182.91151134048,81.42196013949243,3,10,1976,Plovdiv,Mladost,"{'lat': 42.73329994812329, 'lng': 23.280299851822367}",['elevator']
69561.9014809421,54.18759904148143,2,3,1987,Stara Zagora,Boyana,"{'lat': 42.729951646451084, 'lng': 23.254978358556162}","['parking', 'balcony']"
124582.08059126223,68.46333367310524,2,11,1978,Sofia,Lyulin,"{'lat': 42.771481575747174, 'lng': 23.359431000317354}",['elevator']
164527.20122619506,110.18878427643321,2,12,2005,Stara Zagora,Mladost,"{'lat': 42.66733073801425, 'lng': 23.353301143467238}","['parking', 'balcony']"
89627.13339327725,62.69324391430554,4,1,2013,Burgas,Mladost,"{'lat': 42.68093540640513, 'lng': 23.14776740846069}",['elevator']
150563.19153454236,105.07076336195425,5,11,2021,Sofia,Boyana,"{'lat': 42.790449664138265, 'lng': 23.20931839534016}","['parking', 'balcony']"
42759.52906906862,46.10879436027146,1,13,1982,Burgas,Lyulin,"{'lat': 42.78938239551418, 'lng': 23.332402677211704}","['parking', 'balcony']"
232017.95256058144,95.89412533745849,4,5,1991,Sofia,Lozenets,"{'lat': 42.69154776909829, 'lng': 23.112300660454892}","['parking', 'balcony']"
110833.64225170882,123.247058619737,2,14,1999,Stara Zagora,Boyana,"{'lat': 42.853974555741445, 'lng': 23.26368861386459}",['elevator']
23261.45722539387,25.0,2,4,1972,Plovdiv,Vitosha,"{'lat': 42.76345635871556, 'lng': 23.288602587662922}","['parking', 'balcony']"
64859.46413408003,56.093142335885695,4,9,2018,Varna,Mladost,"{'lat': 42.67285646644376, 'lng': 23.319280783839698}","['parking', 'balcony']"
100537.76934791297,97.3121638154162,4,9,1979,Plovdiv,Boyana,"{'lat': 42.70265722834419, 'lng': 23.273300720982423}","['parking', 'balcony']"
99107.468815759,73.90863841871023,5,14,1994,Stara Zagora,Mladost,"{'lat': 42.694468544138786, 'lng': 23.34270646562717}","['parking', 'balcony']"
163354.91143202948,91.13437620113926,3,5,1964,Sofia,Lyulin,"{'lat': 42.74978191767583, 'lng': 23.304335721274395}","['parking', 'balcony']"
59133.09106567529,61.880444398525384,2,10,1968,Plovdiv,Center,"{'lat': 42.762093698981445, 'lng': 23.257593019555692}",['elevator']
65944.74011998437,82.597693624187,4,4,1988,Stara Zagora,Boyana,"{'lat': 42.92248863809965, 'lng': 23.44855886080078}","['parking', 'balcony']"
57128.90332773122,75.32968293823761,2,7,1965,Burgas,Lozenets,"{'lat': 42.77624429948317, 'lng': 23.105841950616295}","['parking', 'balcony']"
224050.2672772067,115.03346184979422,3,6,2022,Varna,Boyana,"{'lat': 42.7606019138855, 'lng': 23.266336291713795}",['elevator']
106249.0097268646,87.63262529903639,2,4,1984,Plovdiv,Mladost,"{'lat': 42.602131926859066, 'lng': 23.26379039496952}",['elevator']
121337.05680624461,90.12807986225607,3,13,1990,Sofia,Lyulin,"{'lat': 42.61321652660706, 'lng': 23.350680309375953}",['elevator']
103571.87932480949,67.64369101632597,2,13,1981,Burgas,Vitosha,"{'lat': 42.861599406256325, 'lng': 23.38260287917068}","['parking', 'balcony']"
88648.33818559878,65.3718132778252,2,10,1961,Stara Zagora,Lozenets,"{'lat': 42.97625252407896, 'lng': 23.14463875704246}",['elevator']
119448.03073305906,67.02325436541138,4,2,2004,Varna,Lyulin,"{'lat': 42.649396529553094, 'lng': 23.20569748076577}",['elevator']
167338.59529856464,91.8335642713489,2,1,1964,Sofia,Boyana,"{'lat': 42.82293683143599, 'lng': 23.277944964302147}",['elevator']
76587.99411574709,67.37046557539212,3,4,2019,Stara Zagora,Vitosha,"{'lat': 42.718951619647726, 'lng': 23.363368553197308}","['parking', 'balcony']"
125504.32798533503,88.69324570689238,2,4,1986,Stara Zagora,Lyulin,"{'lat': 42.554521114946326, 'lng': 23.2378651036795}",['elevator']
169316.61026811434,142.26202395936315,1,13,1984,Plovdiv,Center,"{'lat': 42.7997265953698, 'lng': 23.24519120994921}","['parking', 'balcony']"
146285.09626857386,106.13374110295076,1,1,1967,Plovdiv,Lozenets,"{'lat': 42.52863570309314, 'lng': 23.209773711231577}",['elevator']
161893.41787043578,70.21929403496476,2,6,2014,Sofia,Mladost,"{'lat': 42.67137319463948, 'lng': 23.316676051988942}","['parking', 'balcony']"
128414.16969942741,116.03641766491835,4,4,1960,Stara Zagora,Lyulin,"{'lat': 42.69291866900495, 'lng': 23.238578215805703}","['parking', 'balcony']"
76351.23730946257,67.75773880935346,2,1,1979,Plovdiv,Lyulin,"{'lat': 42.79393134388485, 'lng': 23.28709390634381}",['elevator']
29029.936612463836,25.0,5,1,2003,Varna,Center,"{'lat': 42.72094013619979, 'lng': 23.24390440226116}",['elevator']
52341.99194839419,49.757410672477874,3,13,1982,Varna,Boyana,"{'lat': 42.85089402642402, 'lng': 23.260836889479314}","['parking', 'balcony']"
37985.16765584671,25.0,3,1,1991,Stara Zagora,Lozenets,"{'lat': 42.70746928665933, 'lng': 23.40349994421269}",['elevator']
96177.35312807732,69.45459547876074,3,8,1970,Plovdiv,Lozenets,"{'lat': 42.728004226106, 'lng': 23.32550896964375}",['elevator']
77469.2479779407,80.55255137568655,3,10,1998,Sofia,Mladost,"{'lat': 42.502634449060345, 'lng': 23.368063500169388}","['parking', 'balcony']"
179327.32896840872,130.2931193682585,4,8,2006,Sofia,Lyulin,"{'lat': 42.70555869402135, 'lng': 23.354156510317257}","['parking', 'balcony']"
113157.79948085595,89.80782121292488,2,2,2013,Sofia,Vitosha,"{'lat': 42.718321304836884, 'lng': 23.244084244287713}","['parking', 'balcony']"
98903.16818105074,73.42698413573407,2,11,1983,Varna,Lyulin,"{'lat': 42.78943071665496, 'lng': 23.319812661127994}",['elevator']
148064.2601151984,104.88216743550467,4,13,1970,Plovdiv,Mladost,"{'lat': 42.57106135089571, 'lng': 23.430851715634617}",['elevator']
